CASE_NUMBER,CSAT_SCORE,CALLS,CHATS,EMAILS,AGENT_COMPANY,AGENT_TEAM,REASON_CODE,REASON,PART_ORDERS,SERVICE_ORDERS,ATTEMPTS_TO_RESOLVE,CHANNEL,PRODUCT_COMPANY,MODEL
23210085,2,1,0,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-110139703306373720,-1937821200793216602,0,0,,Phone,-8694058840750967938,6260370108219779077
23434467,3,1,2,1,I,11e9f553-0a31-4790-80f3-005056a14056,-4131266100954257875,-1937821200793216602,1,0,2,Phone,-8694058840750967938,-1232325017302285140
23369024,4,4,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,2,1,2,Phone,-8694058840750967938,6335993667394020540
23453646,2,,0,0,I,11e9f553-0a31-4797-80f3-005056a14056,4844790688836884364,6990482230739798774,6,5,1,Phone,228655033422864514,717974297161021562
23422212,5,2,0,3,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,2,0,1,Phone,-5433978023225876675,-7458224457533427235
23357591,5,6,1,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-2705609046730966057,6990482230739798774,8,3,2,Phone,-8694058840750967938,8209488789803475266
23299797,5,3,1,0,I,11e9f553-0a31-4796-80f3-005056a14056,-2705609046730966057,6990482230739798774,5,2,1,Phone,-8694058840750967938,8209488789803475266
23512773,5,7,1,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,3,0,,Phone,-8694058840750967938,-9189502166798009298
23489310,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23405951,1,2,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,8890618118037065035,-4872222448778945163,0,0,3+,Phone,-8694058840750967938,9031197560779513812
23383039,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23383512,5,4,0,2,E,11eb1876-9210-7a7f-80fc-005056a1411d,-4131266100954257875,-1937821200793216602,1,0,1,Phone,-8694058840750967938,-8815731896198113125
23191984,5,1,1,4,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,228655033422864514,-4044690594881308025
23379510,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23374822,3,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,228655033422864514,-3418805212413383254
23374922,4,,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,2104854085032381832,2267727583871591927,0,0,1,Phone,-8694058840750967938,-6011541029759083738
23377301,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,0,0,2,Phone,-8694058840750967938,5839220009857944181
23270216,5,1,2,0,I,11e9f553-0a31-4790-80f3-005056a14056,-8880772731085756355,3204850718479119868,0,0,,Phone,-8694058840750967938,409002418929132144
23408218,1,14,20,14,I,11e9f553-0a31-47a7-80f3-005056a14056,-3814091560437267992,6990482230739798774,11,7,3+,Phone,-8694058840750967938,-3565352150499534803
23366107,2,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3814091560437267992,6990482230739798774,0,0,2,Phone,228655033422864514,-8989872555686362777
23181007,5,,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,1405156459160752503,2678545846011465621,0,0,1,Phone,228655033422864514,-7589525078841351911
23185458,4,2,1,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Chat,-8694058840750967938,-5329830838304972733
23181847,2,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-8694058840750967938,-5329830838304972733
23268495,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-110139703306373720,-1937821200793216602,0,0,1,Phone,228655033422864514,-8176738342572372555
23169613,1,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,-7458224457533427235
23191513,1,,3,2,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Chat,-5433978023225876675,-7458224457533427235
23238913,5,3,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,441542440223867698
23235463,3,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23232700,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23203432,1,2,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,0,0,3+,Phone,-8694058840750967938,-2777223883156497757
23227720,1,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-3083834624114117638,-4872222448778945163,0,0,1,Phone,228655033422864514,2723694832338030974
23236248,5,7,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-5014066169661604732,6990482230739798774,6,1,1,Phone,-8694058840750967938,-5682265921414947526
23251744,1,4,1,2,I,11e9f553-0a31-4790-80f3-005056a14056,8691344396572043776,2678545846011465621,2,2,3+,Phone,-8694058840750967938,-7216389518300947699
23211623,1,1,0,1,I,11e9f553-0a31-4790-80f3-005056a14056,8691344396572043776,2678545846011465621,0,0,3+,Phone,-8694058840750967938,-7216389518300947699
23268187,1,,2,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-2705609046730966057,6990482230739798774,7,2,3+,Phone,-8694058840750967938,8209488789803475266
23183986,1,,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,1136855637039742019,2267727583871591927,5,1,3+,Phone,-8694058840750967938,8209488789803475266
23365380,5,7,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,1,1,1,Phone,-8694058840750967938,-4578370615776877635
23460505,2,11,6,1,I,11e9f553-0a31-4796-80f3-005056a14056,-2705609046730966057,6990482230739798774,5,4,,Phone,-8694058840750967938,-6871063632354988673
23514518,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,6989169297197977926,2267727583871591927,0,0,1,Phone,228655033422864514,3352123519733593103
23512278,5,,2,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,6989169297197977926,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23423467,5,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,1,0,2,Phone,-5433978023225876675,-7458224457533427235
23325311,5,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-314259171083449285,6990482230739798774,0,0,1,Phone,-8694058840750967938,2556911545598255378
23376037,5,1,0,2,I,11e9f553-0a31-4796-80f3-005056a14056,1136855637039742019,2267727583871591927,0,0,,Phone,228655033422864514,-7196398508039338548
23308150,1,,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,7817703277306170046,3204850718479119868,0,0,3+,Phone,-8694058840750967938,-7216389518300947699
23298040,2,,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-3083834624114117638,-4872222448778945163,0,0,2,Phone,-8694058840750967938,7544143924936610661
23259537,1,3,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,1,0,1,Phone,-5433978023225876675,-7458224457533427235
23181645,2,1,0,3,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23158035,1,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,-7458224457533427235
23489633,5,11,0,2,I,11e9f553-0a31-47ab-80f3-005056a14056,6792778783560384928,-1937821200793216602,7,2,,Phone,-5433978023225876675,6325663058523113939
23234299,5,1,1,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Chat,-5433978023225876675,-7458224457533427235
23233865,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,5842630469080814340,-4872222448778945163,10,6,3+,Phone,-3245924413532258006,-2342581385324279978
23471499,4,,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23207754,2,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,6325663058523113939
23197817,3,3,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-8880772731085756355,3204850718479119868,1,0,,Phone,-8694058840750967938,409002418929132144
23235339,5,1,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-9151552066848781093,-4872222448778945163,1,1,1,Phone,-8694058840750967938,808042158974982613
23204996,5,1,0,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-3376263856159163434,6990482230739798774,1,0,1,Phone,-8694058840750967938,-3565352150499534803
23356523,5,4,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23255269,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23257389,2,3,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3083834624114117638,-4872222448778945163,20,16,1,Phone,-8694058840750967938,-522582655970389359
23251586,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-110139703306373720,-1937821200793216602,4,0,,Phone,-3245924413532258006,-1123999609200117439
23174025,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23148974,,5,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-1641139134593359272,2678545846011465621,0,0,,Phone,-8694058840750967938,-7145756786640349196
23146795,5,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23483991,5,6,3,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,2,2,1,Phone,-8694058840750967938,-7216389518300947699
23360424,2,3,1,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,6,1,3+,Phone,-5433978023225876675,4912507690956445946
23512618,1,8,0,4,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,6,2,2,Phone,-5433978023225876675,-7458224457533427235
23390200,1,1,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23400437,3,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3376263856159163434,6990482230739798774,0,0,,Phone,228655033422864514,-7196398508039338548
23387261,5,2,0,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3814091560437267992,6990482230739798774,0,0,,Phone,228655033422864514,-1218028375723827937
23533409,5,6,4,6,I,11e9f553-0a31-4796-80f3-005056a14056,8890618118037065035,-4872222448778945163,7,4,1,Phone,-8694058840750967938,-8422945673270297015
23174778,1,3,9,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-5040088390436752465,-6099360178990810170,3,0,3+,Phone,-8694058840750967938,9202115137630902397
23346224,4,1,0,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-911875218152654861,-6099360178990810170,0,0,1,Phone,-3245924413532258006,-4299005642821342986
23257928,2,8,4,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,5,2,1,Phone,-5433978023225876675,-7458224457533427235
23248155,1,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23480195,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3814091560437267992,6990482230739798774,0,0,1,Phone,-8694058840750967938,-4927113650906202126
23239747,5,,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3924956868709691102,2678545846011465621,0,0,3+,Phone,-8694058840750967938,-8815731896198113125
23170420,5,2,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23241673,5,2,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,6325663058523113939
23196042,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,6325663058523113939
23176293,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23256614,5,7,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,6989169297197977926,2267727583871591927,9,5,,Phone,228655033422864514,-2838463950227249459
23244479,5,5,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,503626190182219631,2678545846011465621,7,5,2,Phone,228655033422864514,-2838463950227249459
23209764,1,2,1,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,5842630469080814340,-4872222448778945163,1,1,3+,Phone,-8694058840750967938,-4578370615776877635
23321863,1,3,1,1,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,6139426421345633493,-4872222448778945163,3,3,3+,Phone,-8694058840750967938,-4578370615776877635
23274598,1,1,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-3814091560437267992,6990482230739798774,0,0,1,Phone,-8694058840750967938,4998114203146177897
23296194,4,4,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,0,,Phone,-5433978023225876675,-7458224457533427235
23330126,5,5,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-4131266100954257875,-1937821200793216602,2,0,2,Phone,-5433978023225876675,-7458224457533427235
23187381,5,1,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,1,1,,Phone,-8694058840750967938,-5995874658412880919
23149899,,,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-1641139134593359272,2678545846011465621,0,0,,Phone,-8694058840750967938,-7145756786640349196
23350705,1,1,0,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-8880772731085756355,3204850718479119868,1,0,,Phone,-8694058840750967938,9202115137630902397
23149794,,1,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-4131266100954257875,-1937821200793216602,0,0,,Phone,228655033422864514,7786277463430045952
23164656,4,2,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3376263856159163434,6990482230739798774,0,0,2,Phone,-8694058840750967938,-3565352150499534803
23164634,4,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,-3565352150499534803
23426577,4,3,2,3,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,13,7,2,Phone,-8694058840750967938,-6871063632354988673
23539007,5,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23486488,5,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23492861,5,,2,3,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,7,2,1,Phone,-8694058840750967938,9031197560779513812
23491408,5,5,1,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23486783,1,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-3083834624114117638,-4872222448778945163,0,0,1,Phone,-8694058840750967938,-1385184135612544017
23486727,5,37,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,2104854085032381832,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23539834,3,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Chat,-5433978023225876675,-7458224457533427235
23539537,3,3,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,2,Phone,228655033422864514,7786277463430045952
23465968,4,3,1,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23469234,5,2,1,0,I,11e9f553-0a31-4796-80f3-005056a14056,6139426421345633493,-4872222448778945163,0,0,3+,Phone,228655033422864514,2723694832338030974
23476885,5,3,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,1,1,2,Phone,228655033422864514,2723694832338030974
23423267,5,9,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23416319,5,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23489652,5,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,6660027682983353028
23411871,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23463456,5,2,1,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-5908651578543612536
23429723,5,,0,1,I,11e9f553-0a31-4796-80f3-005056a14056,-3814091560437267992,6990482230739798774,0,0,1,Phone,-8694058840750967938,-8815731896198113125
23497921,5,12,0,1,I,11e9f553-0a31-47a8-80f3-005056a14056,-4131266100954257875,-1937821200793216602,2,1,,Phone,-8694058840750967938,-9189502166798009298
23415033,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2705609046730966057,6990482230739798774,0,0,1,Phone,-8694058840750967938,-4927113650906202126
23462902,1,1,0,5,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,5419152538127164439,-4872222448778945163,0,0,3+,Phone,-8694058840750967938,9031197560779513812
23324759,5,5,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,6139426421345633493,-4872222448778945163,0,0,2,Phone,228655033422864514,-2838463950227249459
23423113,5,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23423595,1,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,0,0,3+,Phone,-5433978023225876675,-7458224457533427235
23419391,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,3+,Chat,-5433978023225876675,-7458224457533427235
23485625,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,56942099580171874
23489840,4,3,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-9103054871489236493,6990482230739798774,0,0,2,Phone,228655033422864514,-7196398508039338548
23472538,5,,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-2705609046730966057,6990482230739798774,0,0,1,Phone,-8694058840750967938,-8815731896198113125
23461304,5,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,6139426421345633493,-4872222448778945163,0,0,1,Phone,228655033422864514,-7589525078841351911
23436154,1,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,1,1,1,Chat,-8694058840750967938,-2766965776936014741
23380735,1,,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,-8880772731085756355,3204850718479119868,1,1,2,Phone,-8694058840750967938,-6487812204551224015
23240491,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,2385911113134366816,2267727583871591927,0,0,1,Phone,228655033422864514,665031179345229076
23396987,1,3,1,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-8880772731085756355,3204850718479119868,3,2,,Phone,228655033422864514,7312132421507766944
23395209,1,,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,6325663058523113939
23297412,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23298066,5,,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-3245924413532258006,-1123999609200117439
23299145,5,21,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,-8880772731085756355,3204850718479119868,6,0,1,Phone,228655033422864514,-5150586832574572846
23234292,5,,2,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,228655033422864514,955349042937522479
23224683,2,1,4,1,E,11eb1876-9210-7a7f-80fc-005056a1411d,-2788935051357887738,2267727583871591927,5,1,1,Phone,-5433978023225876675,-7458224457533427235
23320793,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23354966,1,6,1,9,I,11e9f553-0a31-4797-80f3-005056a14056,-9151552066848781093,-4872222448778945163,13,6,3+,Phone,228655033422864514,-5270362201459246119
23401944,1,8,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,8691344396572043776,2678545846011465621,11,9,3+,Phone,228655033422864514,2027247328990916358
23255830,5,2,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,-7458224457533427235
23249026,5,2,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,441542440223867698
23392167,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-8880772731085756355,3204850718479119868,0,0,,Phone,-5433978023225876675,-7458224457533427235
23366427,1,,0,1,I,11e9f553-0a31-47a7-80f3-005056a14056,-3083834624114117638,-4872222448778945163,1,1,1,Phone,228655033422864514,3845858361686835315
23298501,5,1,0,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,3,1,,Phone,-5433978023225876675,-7458224457533427235
23227403,5,,0,0,I,11e9f553-0a31-47a7-80f3-005056a14056,2104854085032381832,2267727583871591927,0,0,2,Phone,228655033422864514,6225424350154202261
23273925,4,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-110139703306373720,-1937821200793216602,0,0,2,Phone,-8694058840750967938,-1232325017302285140
23298837,5,2,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-4131266100954257875,-1937821200793216602,0,0,3+,Phone,228655033422864514,847175370777489387
23472560,5,6,0,0,I,11e9f553-0a31-4790-80f3-005056a14056,4667233436190288418,-1937821200793216602,4,2,3+,Phone,-8694058840750967938,-7216389518300947699
23283929,5,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,2,1,1,Phone,-5433978023225876675,-7458224457533427235
23244443,1,1,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,-5682265921414947526
23404299,5,3,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,6989169297197977926,2267727583871591927,0,0,1,Phone,-8694058840750967938,9031197560779513812
23401460,5,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-3083834624114117638,-4872222448778945163,0,0,1,Phone,228655033422864514,-7589525078841351911
23397572,5,2,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-4131266100954257875,-1937821200793216602,0,0,1,Phone,-8694058840750967938,-4578370615776877635
23395832,5,,0,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,2,Chat,-5433978023225876675,-7458224457533427235
23391275,2,3,1,2,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,2,Phone,-5433978023225876675,8732907382459000006
23315993,4,8,2,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,9,6,3+,Phone,-5433978023225876675,-7458224457533427235
23306820,5,3,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,,Phone,-5433978023225876675,6325663058523113939
23297864,5,,0,0,I,11e9f553-0a31-4796-80f3-005056a14056,-2705609046730966057,6990482230739798774,0,0,,Phone,228655033422864514,6225424350154202261
23282830,5,1,0,0,I,11e9f553-0a31-4793-80f3-005056a14056,8890618118037065035,-4872222448778945163,0,1,1,Phone,-8694058840750967938,1405156398284782835
23236493,4,1,0,0,E,d67f9ebf-b9b7-49c4-9789-2e6eee885966,-1641139134593359272,2678545846011465621,0,0,1,Phone,-8694058840750967938,1405156398284782835
23341449,5,1,1,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23275789,4,1,0,3,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,1,0,1,Phone,-5433978023225876675,-7458224457533427235
23227343,1,1,0,0,I,11e9f553-0a31-47ab-80f3-005056a14056,4844790688836884364,6990482230739798774,0,0,1,Phone,-5433978023225876675,-7458224457533427235
23321347,1,6,0,1,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,6989169297197977926,2267727583871591927,0,0,,Phone,-8694058840750967938,-7216389518300947699
23281511,5,1,0,0,E,11eb1876-9210-7a7f-80fc-005056a1411d,-110139703306373720,-1937821200793216602,0,0,1,Phone,228655033422864514,847175370777489387
23273604,5,,0,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,0,0,1,Chat,-5433978023225876675,-7458224457533427235
23270247,1,1,2,1,I,11e9f553-0a31-47ab-80f3-005056a14056,-2788935051357887738,2267727583871591927,1,0,2,Phone,-5433978023225876675,-7458224457533427235
23265495,5,2,2,0,E,bb2741fd-bac0-4579-9858-5a1a99da1d5d,-2788935051357887738,2267727583871591927,1,1,2,Phone,-5433978023225876675,-7458224457533427235
23465851,5,2,1,0,I,11e9f553-0a31-47ab-80f3-005056a14056,-2705609046730966057,6990482230739798774,1,0,2,Phone,228655033422864514,7786277463430045952
23415367,1,3,0,1,I,11e9f553-0a31-4797-80f3-005056a14056,-3083834624114117638,-4872222448778945163,0,0,3+,Phone,-8694058840750967938,5056952839887633275
